rcid,session,vote,ccode
4695,61,1,350
4695,61,1,517
4695,61,1,703
4696,61,1,94
4696,61,1,950
4697,61,8,420
4697,61,1,698
4698,61,2,343
4698,61,2,352
4698,61,2,367
4698,61,1,692
4698,61,1,710
4698,61,1,830
4699,61,1,70
4699,61,2,160
4700,61,1,55
4700,61,1,57
4700,61,1,679
4701,61,1,91
4701,61,8,411
4701,61,9,626
4701,61,1,701
4701,61,1,850
4701,61,1,935
4703,61,1,53
4704,61,1,57
4704,61,1,130
4704,61,1,439
4704,61,1,572
4705,61,2,92
4705,61,1,110
4705,61,2,402
4705,61,1,630
4705,61,2,732
4705,61,1,780
4705,61,1,830
4706,61,1,290
4706,61,1,740
4706,61,1,940
4707,61,8,60
4707,61,1,115
4707,61,1,402
4707,61,1,698
4707,61,1,947
4708,61,1,140
4708,61,1,160
4708,61,1,232
4708,61,1,484
4708,61,1,781
4709,61,8,580
4709,61,1,816
4710,61,8,58
4710,61,1,385
4710,61,1,482
4710,61,1,484
4710,61,1,702
4711,61,1,51
4711,61,1,551
4711,61,1,940
4712,61,1,150
4712,61,1,338
4712,61,1,369
4713,61,1,651
4714,61,1,56
4714,61,2,150
4714,61,1,223
4714,61,2,580
4714,61,8,652
4715,61,1,225
4716,61,1,501
4716,61,8,591
4716,61,1,990
4717,61,1,350
4717,61,1,645
4718,61,1,345
4718,61,1,552
4718,61,1,679
4718,61,1,812
4718,61,3,900
4719,61,1,355
4719,61,1,461
4719,61,1,552
4719,61,8,591
4719,61,1,850
4720,61,1,339
4720,61,1,551
4720,61,1,750
4721,61,1,92
4721,61,1,702
4722,61,1,212
4722,61,1,987
4723,61,3,40
4723,61,1,90
4723,61,2,110
4723,61,1,666
4724,61,2,500
4724,61,1,666
4725,61,1,2
4725,61,1,210
4725,61,2,696
4726,61,1,41
4726,61,1,350
4726,61,2,510
4726,61,1,531
4726,61,2,781
4726,61,1,947
4726,61,8,955
4727,61,3,346
4728,61,3,372
4728,61,1,501
4728,61,1,651
4728,61,3,986
4729,61,3,91
4729,61,1,130
4729,61,3,325
4729,61,3,375
4730,61,3,360
4730,61,1,404
4731,61,1,41
4731,61,1,436
4732,61,1,145
4732,61,1,703
4732,61,1,770
4733,61,1,94
4733,61,1,101
4733,61,3,290
4733,61,1,452
4733,61,3,983
4734,61,2,230
4734,61,1,645
4734,61,2,830
4735,61,2,140
4735,61,1,145
4735,61,3,338
4735,61,3,372
4736,61,1,160
4736,61,1,475
4736,61,1,800
4737,61,1,541
4737,61,1,625
4738,61,1,140
4738,61,1,435
4738,61,1,560
4738,61,1,660
4739,61,1,349
4739,61,1,435
4739,61,1,840
4740,61,1,370
4740,61,1,436
4742,61,1,165
4742,61,1,331
4742,61,1,553
4742,61,1,625
4742,61,8,703
4742,61,1,983
4743,61,2,255
4743,61,2,305
4743,61,1,712
4744,61,1,481
4744,61,1,620
4744,61,1,750
4744,61,1,781
4744,61,1,790
4744,61,1,820
4744,61,3,900
4745,61,1,80
4745,61,1,373
4745,61,1,572
4746,61,1,434
4747,61,2,135
4747,61,1,438
4747,61,1,670
4747,61,1,690
4747,61,2,900
4748,61,1,94
4748,61,1,205
4748,61,1,679
4748,61,1,750
4748,61,1,770
4748,61,1,840
4749,61,1,90
4749,61,8,645
4749,61,1,670
4749,61,2,800
4750,61,1,484
4751,61,1,221
4751,61,8,373
4751,61,8,482
4752,61,1,42
4752,61,1,439
4753,61,1,223
4753,61,1,325
4753,61,2,516
4753,61,1,571
4753,61,1,590
4753,61,1,811
4754,62,1,210
4754,62,1,211
4754,62,1,694
4754,62,1,740
4754,62,1,781
4754,62,1,910
4755,62,1,51
4755,62,1,434
4755,62,1,452
4755,62,1,484
4755,62,1,701
4755,62,1,840
4756,62,1,40
4757,62,1,54
4757,62,1,235
4757,62,1,346
4757,62,1,375
4757,62,1,395
4757,62,1,531
4757,62,1,552
4758,62,1,90
4758,62,1,115
4758,62,1,211
4758,62,1,560
4758,62,1,812
4759,62,3,210
4759,62,1,696
4759,62,1,820
4759,62,1,990
4760,62,1,91
4761,62,1,42
4761,62,1,56
4761,62,1,645
4761,62,8,935
4762,62,1,115
4762,62,1,359
4762,62,1,616
4763,62,1,390
4763,62,1,439
4763,62,1,581
4763,62,1,696
4763,62,1,835
4763,62,8,860
4763,62,2,986
4764,62,1,42
4764,62,1,58
4764,62,1,343
4765,62,1,80
4765,62,3,339
4765,62,3,355
4765,62,1,840
4766,62,1,325
4766,62,1,510
4766,62,1,520
4766,62,1,700
4766,62,8,732
4766,62,8,935
4768,62,1,20
4768,62,2,365
4768,62,1,531
4768,62,1,696
4769,62,2,212
4769,62,2,230
4769,62,2,305
4770,62,1,200
4770,62,1,712
4771,62,1,590
4771,62,1,620
4772,62,1,80
4772,62,1,235
4772,62,1,690
4773,62,1,31
4773,62,1,53
4773,62,1,475
4773,62,1,580
4773,62,1,703
4773,62,1,816
4774,62,1,150
4774,62,1,155
4774,62,8,947
4775,62,1,60
4775,62,1,205
4775,62,1,230
4775,62,1,552
4775,62,1,651
4775,62,1,750
4775,62,1,990
4776,62,1,31
4776,62,1,352
4776,62,1,395
4776,62,1,771
4776,62,8,947
4777,62,1,95
4777,62,8,517
4777,62,1,600
4777,62,1,620
4777,62,9,626
4778,62,1,93
4778,62,1,346
4778,62,1,690
4779,62,1,255
4779,62,1,481
4779,62,1,702
4780,62,1,31
4780,62,1,110
4780,62,2,331
4780,62,1,651
4780,62,1,703
4781,62,1,51
4781,62,1,140
4781,62,2,331
4781,62,1,771
4782,62,1,93
4783,62,8,60
4783,62,1,436
4783,62,1,482
4783,62,8,483
4783,62,1,500
4784,62,1,145
4784,62,1,490
4784,62,1,770
4785,62,1,130
4785,62,1,165
4785,62,1,800
4786,62,1,371
4786,62,1,760
4786,62,1,850
4787,62,1,51
4787,62,1,317
4787,62,1,371
4787,62,1,390
4787,62,1,651
4788,62,1,230
4788,62,1,369
4788,62,1,696
4788,62,1,775
4788,62,1,947
4789,62,8,591
4789,62,1,615
4789,62,2,920
4790,62,2,471
4790,62,1,600
4790,62,1,760
4791,62,1,338
4791,62,1,341
4791,62,1,395
4791,62,8,565
4792,62,1,570
4792,62,1,790
4793,62,1,60
4793,62,1,411
4793,62,1,840
4794,62,8,572
4794,62,1,900
4794,62,2,987
4795,62,1,375
4797,62,1,232
4797,62,1,663
4797,62,8,946
4798,62,1,91
4799,62,1,31
4799,62,1,223
4799,62,1,367
4799,62,1,403
4799,62,8,404
4799,62,1,910
4800,62,3,212
4800,62,1,541
4801,62,2,40
4801,62,3,51
4801,62,1,91
4801,62,3,110
4801,62,1,380
4801,62,1,551
4801,62,1,860
4802,62,3,349
4802,62,3,350
4802,62,1,630
4802,62,3,732
4803,62,1,816
4804,62,1,310
4804,62,1,940
4805,62,1,135
4805,62,1,150
4806,62,1,95
4806,62,1,344
4806,62,1,436
4806,62,1,438
4806,62,1,541
4806,62,1,560
4806,62,2,731
4807,62,2,80
4807,62,2,551
4807,62,2,570
4808,62,1,200
4808,62,1,350
4808,62,1,630
4808,62,1,692
4809,62,3,255
4809,62,3,343
4809,62,3,355
4810,62,1,31
4810,62,3,232
4810,62,3,346
4810,62,1,551
4810,62,1,581
4810,62,1,947
4811,62,1,80
4811,62,1,816
4812,62,1,41
4812,62,1,95
4812,62,1,350
4812,62,1,369
4812,62,1,663
4812,62,1,850
4813,62,2,590
4813,62,1,666
4813,62,2,732
4813,62,1,760
4813,62,1,946
4814,62,1,395
4814,62,2,402
4814,62,3,692
4814,62,3,703
4815,62,3,395
4815,62,1,552
4815,62,1,705
4816,62,2,369
4816,62,1,500
4816,62,2,516
4816,62,1,694
4817,62,1,100
4817,62,2,437
4817,62,1,616
4817,62,1,702
4818,62,1,110
4818,62,1,369
4818,62,1,373
4818,62,1,461
4818,62,1,540
4818,62,1,811
4819,62,1,150
4819,62,1,475
4819,62,1,581
4819,62,1,630
4819,62,1,771
4820,62,2,100
4820,62,1,344
4820,62,3,365
4821,62,1,551
4821,62,8,950
4822,62,1,53
4822,62,1,165
4822,62,8,369
4822,62,8,666
4823,62,1,365
4823,62,8,471
4823,62,1,540
4823,62,1,970
4824,62,8,92
4824,62,9,626
4824,62,1,731
4824,62,1,740
4825,62,1,101
4825,62,3,355
4825,62,3,581
4826,62,1,220
4826,62,1,341
4826,62,1,540
4826,62,1,651
4826,62,1,835
4827,62,1,160
4827,62,1,223
4827,62,1,500
4828,62,8,517
4828,62,1,947
4829,62,2,20
4829,62,8,56
4829,62,2,590
4829,62,2,740
4830,62,8,52
4830,62,1,645
4830,62,1,690
4830,62,8,983
4831,63,2,367
4831,63,1,436
4831,63,2,698
4833,63,1,620
4833,63,1,651
4833,63,1,900
4833,63,3,986
4834,63,8,812
4835,63,2,235
4835,63,2,290
4835,63,2,343
4835,63,2,385
4835,63,1,670
4835,63,1,705
4835,63,1,800
4836,63,1,346
4836,63,1,501
4836,63,8,935
4837,63,1,165
4837,63,1,205
4837,63,8,517
4838,63,1,212
4838,63,1,255
4838,63,1,368
4838,63,8,436
4838,63,1,663
4838,63,8,935
4839,63,2,920
4839,63,8,935
4840,63,1,51
4840,63,2,92
4840,63,2,290
4840,63,8,483
4840,63,8,510
4840,63,1,600
4841,63,1,200
4841,63,2,522
4841,63,2,663
4841,63,2,670
4841,63,1,950
4842,63,1,53
4842,63,1,80
4842,63,1,373
4842,63,1,830
4843,63,1,220
4843,63,1,338
4843,63,1,369
4843,63,1,970
4844,63,1,403
4844,63,1,940
4845,63,1,331
4845,63,1,703
4845,63,1,712
4846,63,1,317
4846,63,1,368
4846,63,1,452
4846,63,1,552
4847,63,1,94
4847,63,1,225
4847,63,1,235
4847,63,1,461
4847,63,1,522
4847,63,9,626
4847,63,1,910
4848,63,1,110
4848,63,1,225
4848,63,8,615
4848,63,1,663
4849,63,1,390
4849,63,1,517
4849,63,1,760
4850,63,1,615
4850,63,1,660
4850,63,1,696
4850,63,1,698
4851,63,1,92
4851,63,1,110
4851,63,1,140
4851,63,2,316
4851,63,9,626
4851,63,1,700
4851,63,1,704
4852,63,8,420
4852,63,1,450
4852,63,1,570
4852,63,1,990
4853,63,1,220
4854,63,1,57
4854,63,1,615
4855,63,1,90
4855,63,1,434
4856,63,1,571
4856,63,1,812
4856,63,3,900
4857,63,1,160
4857,63,3,375
4857,63,3,900
4858,63,1,437
4858,63,1,471
4858,63,1,698
4859,63,1,52
4859,63,1,355
4859,63,1,516
4859,63,1,571
4860,63,1,150
4860,63,1,212
4860,63,1,369
4860,63,1,439
4860,63,1,690
4860,63,2,704
4861,63,1,517
4861,63,1,740
4862,63,1,101
4862,63,1,530
4863,63,1,41
4863,63,2,212
4863,63,2,390
4863,63,1,433
4864,63,1,130
4864,63,1,510
4864,63,1,531
4864,63,1,940
4865,63,1,370
4865,63,1,553
4865,63,1,590
4865,63,1,692
4866,63,1,42
4866,63,1,522
4866,63,1,910
4866,63,1,935
4867,63,1,338
4867,63,1,432
4867,63,1,450
4868,63,1,135
4868,63,1,341
4868,63,1,570
4868,63,1,940
4869,63,8,60
4869,63,1,349
4870,63,1,221
4870,63,1,317
4870,63,1,371
4870,63,1,433
4871,63,1,900
4872,63,1,235
4872,63,1,403
4873,63,1,51
4873,63,1,205
4873,63,1,316
4873,63,8,451
4873,63,1,625
4873,63,1,781
4874,63,1,211
4874,63,1,355
4874,63,1,551
4875,63,1,52
4875,63,1,101
4875,63,1,552
4875,63,1,651
4876,63,1,42
4876,63,1,343
4876,63,1,359
4876,63,1,436
4876,63,1,581
4876,63,1,840
4877,63,1,366
4877,63,1,552
4877,63,9,626
4878,63,2,150
4878,63,2,255
4879,63,1,316
4879,63,1,325
4879,63,1,372
4879,63,1,437
4879,63,1,481
4879,63,1,590
4880,63,1,80
4880,63,1,211
4880,63,1,331
4881,63,1,403
4882,63,2,93
4882,63,8,371
4882,63,2,420
4882,63,1,935
4883,63,1,41
4883,63,3,346
4883,63,1,365
4883,63,1,461
4883,63,2,860
4883,63,3,983
4884,63,2,200
4884,63,2,341
4884,63,2,346
4884,63,2,732
4885,63,1,541
4886,63,1,800
4887,63,1,135
4887,63,3,345
4887,63,1,471
4887,63,1,484
4888,63,1,80
4888,63,2,666
4888,63,1,860
4888,63,1,947
4889,63,2,60
4889,63,1,740
4890,63,1,380
4890,63,2,435
4890,63,2,663
4890,63,1,990
4891,63,1,41
4891,63,1,52
4891,63,3,223
4891,63,3,232
4891,63,1,475
4891,63,9,626
4892,63,1,663
4892,63,1,703
4893,63,1,54
4893,63,1,55
4893,63,3,372
4893,63,8,411
4893,63,8,483
4894,63,1,80
4894,63,2,95
4894,63,2,900
4895,63,2,235
4895,63,1,500
4895,63,1,780
4896,63,1,571
4896,63,1,780
4897,63,1,31
4897,63,2,41
4897,63,2,52
4897,63,2,90
4897,63,8,471
4897,63,1,615
4897,63,3,987
4898,63,1,344
4898,63,1,696
4899,63,1,54
4899,63,1,775
4900,63,2,232
4900,63,1,696
4901,63,1,439
4901,63,1,616
4902,63,1,150
4902,63,8,522
4902,63,3,731
4902,63,3,775
4903,63,1,165
4903,63,1,471
4903,63,1,775
4904,63,1,365
4904,63,1,390
4904,63,1,433
4904,63,1,651
4979,64,1,316
4979,64,3,986
4979,64,1,990
4980,64,1,510
4981,64,1,54
4981,64,2,310
4981,64,1,616
4981,64,8,712
4982,64,2,349
4982,64,2,350
4982,64,1,420
4982,64,1,461
4982,64,8,860
4983,64,8,58
4983,64,1,404
4983,64,1,620
4983,64,3,983
4984,64,1,57
4984,64,1,94
4984,64,1,369
4984,64,1,380
4984,64,1,390
4985,64,1,165
4985,64,1,223
4985,64,1,371
4985,64,1,781
4986,64,2,200
4986,64,2,305
4986,64,8,482
4986,64,1,500
4986,64,1,590
4986,64,8,946
4987,64,1,438
4988,64,1,223
4988,64,1,710
4988,64,1,910
4988,64,8,935
4989,64,1,40
4989,64,3,375
4989,64,1,670
4989,64,1,800
4990,64,1,90
4990,64,2,317
4990,64,2,338
4990,64,1,435
4990,64,1,615
4991,64,1,101
4991,64,3,317
4991,64,3,349
4991,64,1,750
4992,64,1,331
4992,64,1,369
4993,64,1,130
4994,64,8,517
4995,64,1,541
4995,64,1,640
4995,64,1,732
4995,64,1,771
4996,64,1,325
4997,64,1,402
4997,64,1,490
4997,64,1,551
4997,64,1,663
4997,64,1,679
4998,64,1,345
4998,64,1,940
4999,64,1,40
4999,64,1,850
5000,64,1,20
5000,64,1,91
5000,64,1,130
5000,64,1,221
5000,64,1,432
5000,64,2,652
5000,64,2,690
5000,64,1,800
5000,64,8,860
5001,64,3,350
5001,64,1,471
5001,64,2,704
5001,64,2,987
5002,64,1,615
5002,64,2,630
5002,64,1,663
5002,64,1,955
5003,64,1,816
5004,64,3,211
5004,64,1,411
5005,64,1,90
5005,64,1,355
5005,64,1,522
5005,64,1,541
5005,64,3,970
5006,64,1,92
5006,64,1,135
5007,64,1,57
5007,64,2,341
5007,64,1,663
5007,64,2,732
5009,64,1,205
5009,64,1,235
5009,64,3,986
5010,64,1,553
5010,64,1,620
5010,64,1,630
5011,64,2,232
5011,64,1,371
5011,64,2,450
5011,64,8,481
5011,64,1,696
5012,64,1,58
5012,64,1,145
5012,64,1,390
5012,64,8,403
5012,64,8,517
5013,64,1,212
5013,64,1,438
5014,64,1,51
5014,64,1,372
5015,64,1,58
5015,64,1,95
5015,64,2,305
5015,64,2,349
5015,64,1,630
5015,64,1,670
5015,64,1,698
5015,64,1,840
5015,64,1,860
5016,64,1,451
5016,64,8,490
5016,64,1,732
5017,64,1,200
5017,64,1,365
5017,64,1,367
5017,64,1,760
5018,64,1,20
5018,64,1,432
5018,64,8,591
5018,64,1,983
5019,64,1,42
5019,64,1,155
5019,64,1,230
5019,64,8,482
5020,64,1,305
5020,64,1,331
5020,64,1,346
5020,64,1,541
5020,64,2,935
5021,64,1,210
5021,64,1,345
5021,64,1,692
5022,64,1,570
5022,64,1,645
5022,64,1,731
5022,64,1,740
5022,64,1,987
5024,64,1,41
5024,64,1,56
5024,64,8,160
5024,64,3,359
5024,64,1,517
5024,64,1,712
5025,64,8,420
5025,64,1,645
5025,64,1,660
5025,64,3,666
5025,64,1,812
5026,64,1,31
5026,64,2,385
5026,64,1,700
5026,64,1,712
5026,64,8,970
5026,64,3,986
5027,64,1,451
5027,64,1,679
5027,64,1,702
5028,64,3,380
5028,64,1,850
5029,64,1,372
5029,64,3,816
5030,64,2,452
5031,64,1,110
5031,64,2,368
5031,64,3,390
5031,64,1,694
5031,64,8,775
5032,64,1,57
5032,64,1,58
5032,64,1,230
5032,64,1,341
5032,64,1,344
5033,64,3,221
5034,64,1,616
5034,64,1,760
5035,64,2,135
5035,64,1,145
5035,64,1,365
5035,64,2,553
5035,64,1,780
5035,64,3,970
5036,64,1,55
5036,64,2,70
5036,64,1,165
5036,64,3,339
5036,64,1,552
5037,64,1,679
5037,64,1,694
5038,64,1,205
5038,64,1,344
5038,64,1,402
5038,64,1,572
5038,64,1,640
5039,64,3,352
5039,64,3,360
5039,64,1,520
5040,64,1,130
5040,64,2,395
5040,64,1,553
5040,64,1,663
5040,64,1,781
5040,64,1,835
5041,64,1,359
5041,64,1,365
5041,64,1,461
5041,64,1,553
5041,64,2,600
5041,64,8,812
5042,64,1,110
5042,64,1,370
5042,64,1,439
5042,64,1,651
5042,64,1,660
5043,64,8,115
5043,64,2,145
5043,64,8,483
5044,64,2,331
5044,64,1,338
5044,64,2,437
5045,64,1,51
5045,64,8,57
5045,64,8,115
5045,64,1,210
5045,64,8,950
5046,64,1,235
5046,64,1,370
5046,64,8,435
5046,64,1,439
5046,64,1,450
5046,64,1,679
5046,64,8,986
5047,64,2,160
5047,64,1,235
5047,64,1,385
5047,64,2,660
5049,65,1,700
5049,65,1,816
5050,65,1,165
5050,65,1,368
5050,65,1,850
5051,65,1,367
5051,65,8,516
5051,65,1,552
5051,65,1,700
5051,65,1,731
5051,65,8,935
5051,65,8,946
5052,65,1,110
5052,65,2,344
5052,65,2,345
5052,65,1,630
5052,65,1,694
5052,65,1,702
5053,65,2,91
5053,65,1,670
5053,65,1,702
5053,65,8,935
5054,65,9,626
5054,65,1,800
5054,65,1,820
5055,65,1,94
5055,65,1,310
5055,65,1,910
5056,65,1,210
5056,65,1,390
5056,65,8,403
5056,65,8,510
5056,65,1,696
5057,65,2,212
5057,65,1,660
5057,65,1,775
5058,65,1,900
5059,65,1,372
5059,65,2,760
5059,65,1,835
5060,65,1,53
5060,65,1,90
5060,65,1,433
5060,65,1,520
5060,65,1,580
5060,65,1,850
5061,65,1,90
5061,65,2,255
5061,65,1,540
5061,65,1,570
5062,65,1,343
5062,65,1,439
5062,65,1,850
5063,65,1,165
5063,65,1,355
5063,65,1,360
5063,65,1,366
5063,65,1,581
5064,65,1,310
5064,65,1,338
5065,65,2,367
5065,65,1,452
5065,65,1,531
5066,65,1,437
5067,65,1,101
5067,65,1,355
5067,65,1,451
5067,65,8,946
5068,65,1,41
5068,65,1,345
5068,65,1,403
5069,65,1,349
5069,65,8,483
5069,65,1,770
5069,65,2,900
5069,65,1,920
5070,65,1,450
5070,65,1,666
5070,65,1,705
5071,65,1,52
5071,65,1,165
5071,65,2,220
5071,65,1,704
5071,65,1,811
5072,65,3,220
5072,65,1,395
5072,65,1,439
5072,65,1,484
5072,65,1,591
5072,65,1,955
5073,65,2,370
5073,65,8,411
5073,65,1,940
5074,65,1,110
5074,65,1,165
5074,65,1,290
5074,65,1,367
5074,65,1,369
5074,65,1,433
5074,65,1,702
5075,65,1,160
5075,65,1,530
5075,65,1,615
5075,65,1,710
5076,65,2,370
5076,65,1,600
5076,65,3,987
5077,65,1,93
5077,65,1,350
5077,65,1,366
5077,65,1,402
5077,65,1,750
5077,65,1,835
5078,65,3,987
5079,65,8,54
5079,65,1,367
5079,65,2,590
5079,65,1,615
5079,65,1,816
5080,65,1,370
5080,65,1,522
5080,65,1,565
5080,65,1,692
5080,65,1,910
5080,65,1,990
5081,65,1,20
5081,65,1,80
5081,65,1,310
5081,65,1,325
5081,65,8,411
5081,65,1,590
5082,65,2,339
5082,65,1,420
5083,65,1,345
5083,65,1,368
5083,65,1,565
5083,65,1,571
5084,65,1,140
5084,65,1,150
5084,65,1,165
5084,65,1,205
5084,65,1,371
5084,65,1,750
5084,65,1,947
5085,65,1,510
5085,65,1,520
5085,65,1,732
5085,65,3,986
5086,65,1,40
5086,65,1,520
5086,65,1,698
5087,65,1,20
5087,65,2,220
5087,65,1,230
5087,65,1,310
5087,65,1,475
5087,65,1,500
5087,65,1,679
5088,65,1,57
5088,65,2,338
5088,65,1,461
5088,65,1,510
5088,65,1,615
5088,65,2,705
5089,65,1,130
5089,65,1,350
5089,65,1,450
5089,65,1,750
5090,65,2,211
5091,65,1,100
5091,65,8,679
5091,65,1,820
5092,65,1,80
5092,65,1,223
5092,65,1,346
5093,65,1,373
5093,65,1,438
5093,65,1,771
5094,65,1,434
5094,65,1,696
5095,65,1,55
5095,65,1,370
5095,65,1,522
5095,65,1,553
5096,65,1,92
5097,65,1,54
5097,65,1,56
5097,65,1,355
5097,65,1,436
5097,65,1,760
5097,65,1,850
5098,65,1,484
5099,65,1,165
5099,65,2,395
5099,65,1,553
5099,65,1,590
5100,65,3,58
5100,65,1,338
5100,65,1,375
5100,65,2,452
5100,65,2,510
5101,65,1,740
5101,65,2,947
5102,65,1,690
5103,65,3,331
5103,65,1,510
5103,65,1,660
5103,65,1,771
5104,65,1,679
5104,65,1,701
5105,65,1,698
5105,65,1,770
5106,65,1,90
5106,65,1,560
5106,65,1,660
5106,65,1,840
5106,65,1,910
5107,65,3,235
5107,65,3,360
5107,65,2,461
5107,65,1,581
5107,65,1,710
5108,65,2,53
5108,65,1,640
5108,65,3,652
5108,65,1,920
5109,65,1,110
5109,65,2,220
5109,65,1,700
5110,65,2,461
5110,65,3,771
5110,65,2,812
5111,65,1,40
5111,65,1,346
5112,65,1,316
5112,65,8,520
5112,65,1,800
5113,65,1,290
5114,65,3,365
5114,65,8,436
5114,65,1,553
5114,65,2,640
5114,65,2,750
5114,65,2,940
5114,65,8,970
5115,65,1,310
5115,65,8,420
5115,65,1,471
5116,66,1,325
5116,66,8,471
5116,66,1,700
5117,66,1,338
5117,66,8,552
5117,66,8,590
5117,66,1,690
5118,66,1,165
5118,66,1,482
5118,66,1,663
5119,66,8,490
5119,66,1,570
5119,66,1,812
5120,66,1,94
5120,66,1,135
5120,66,2,232
5120,66,1,560
5120,66,1,679
5121,66,1,501
5121,66,1,692
5121,66,1,860
5122,66,3,2
5122,66,1,55
5122,66,1,93
5122,66,1,570
5122,66,1,663
5122,66,1,698
5122,66,1,704
5123,66,1,115
5123,66,3,221
5123,66,3,325
5123,66,3,360
5123,66,1,433
5123,66,1,771
5124,66,1,41
5124,66,1,420
5124,66,1,581
5124,66,1,590
5124,66,1,731
5125,66,1,160
5125,66,3,983
5126,66,3,232
5126,66,1,452
5126,66,1,520
5126,66,3,640
5127,66,1,145
5127,66,2,316
5127,66,1,439
5127,66,1,516
5127,66,1,531
5127,66,1,572
5127,66,1,790
5128,66,1,433
5128,66,1,517
5128,66,1,670
5128,66,1,750
5129,66,1,55
5129,66,3,344
5129,66,1,438
5129,66,3,640
5130,66,1,341
5131,66,1,155
5131,66,1,420
5131,66,1,483
5131,66,1,484
5132,66,1,70
5132,66,8,91
5132,66,1,94
5132,66,1,698
5133,66,2,42
5133,66,1,210
5133,66,3,651
5133,66,1,840
5134,66,3,93
5134,66,1,339
5134,66,1,732
5134,66,1,740
5134,66,1,955
5135,66,1,316
5135,66,1,345
5135,66,1,346
5135,66,2,420
5135,66,1,451
5135,66,2,471
5135,66,2,541
5135,66,1,590
5135,66,2,830
5136,66,1,368
5136,66,8,580
5136,66,1,581
5136,66,1,651
5136,66,1,780
5136,66,3,986
5137,66,2,20
5137,66,1,100
5138,66,1,80
5138,66,2,437
5138,66,1,560
5138,66,1,700
5138,66,1,750
5138,66,1,830
5139,66,1,150
5139,66,1,200
5139,66,1,500
5139,66,1,630
5140,66,1,155
5140,66,8,452
5141,66,2,435
5141,66,3,553
5141,66,1,660
5141,66,1,835
5142,66,1,42
5142,66,1,57
5142,66,1,452
5142,66,1,652
5143,66,3,2
5143,66,1,93
5143,66,1,451
5143,66,1,530
5143,66,1,580
5143,66,1,615
5143,66,1,920
5144,66,3,2
5144,66,1,359
5144,66,1,369
5145,66,8,433
5145,66,2,471
5145,66,1,712
5146,66,1,365
5146,66,1,571
5146,66,8,811
5147,66,2,325
5147,66,2,339
5147,66,1,581
5147,66,1,760
5148,66,1,94
5148,66,1,652
5148,66,1,860
5149,66,3,20
5149,66,1,436
5150,66,1,58
5150,66,1,780
5150,66,1,840
5152,66,1,70
5152,66,1,403
5152,66,8,531
5153,66,1,94
5153,66,1,221
5153,66,8,482
5153,66,1,615
5153,66,1,920
5154,66,1,475
5154,66,1,702
5155,66,1,41
5155,66,3,220
5155,66,1,310
5156,66,1,52
5156,66,1,80
5156,66,1,771
5157,66,1,235
5157,66,1,483
5157,66,8,490
5157,66,3,731
5157,66,1,816
5158,66,1,130
5158,66,8,471
5158,66,1,696
5159,66,3,352
5160,66,1,31
5160,66,1,140
5160,66,1,200
5160,66,1,305
5161,66,3,372
5161,66,1,694
5161,66,2,740
5161,66,1,790
5162,66,1,56
5162,66,1,663
5162,66,1,705
5163,66,1,484
5164,66,1,41
5164,66,1,110
5164,66,1,475
5164,66,1,705
5165,66,1,350
5165,66,1,452
5165,66,1,710
5166,66,1,600
5166,66,1,770
5167,66,1,70
5167,66,1,235
5167,66,3,970
5167,66,3,987
5167,66,1,990
5168,66,8,60
5168,66,1,522
5168,66,1,531
5168,66,1,704
5168,66,1,740
5168,66,1,820
5168,66,3,983
5169,66,1,230
5169,66,1,360
5169,66,1,700
5169,66,1,835
5170,66,1,155
5170,66,1,630
5170,66,1,645
5170,66,1,652
5170,66,2,920
5171,66,1,373
5171,66,1,450
5171,66,1,712
5171,66,1,910
5172,66,1,31
5172,66,1,355
5172,66,8,581
5173,66,2,92
5173,66,1,520
5173,66,1,590
5173,66,2,935
5174,66,1,58
5174,66,1,522
5175,66,1,325
5175,66,1,365
5175,66,1,432
5175,66,8,520
5175,66,1,660
5176,66,1,40
5176,66,1,58
5177,66,1,110
5177,66,1,540
5177,66,8,626
5177,66,1,800
5178,66,1,437
5179,66,8,432
5179,66,1,580
5179,66,8,666
5179,66,3,986
5180,66,1,385
5180,66,1,698
5181,67,1,338
5181,67,1,367
5181,67,1,551
5181,67,1,591
5181,67,1,679
5181,67,2,983
5182,67,3,2
5182,67,1,350
5182,67,1,403
5182,67,8,450
5182,67,1,451
5182,67,1,750
5183,67,2,92
5183,67,1,811
5183,67,2,990
5184,67,2,91
5184,67,1,630
5185,67,1,90
5185,67,1,395
5185,67,1,860
5186,67,1,130
5186,67,1,520
5187,67,1,551
5188,67,1,80
5188,67,2,305
5188,67,1,370
5188,67,1,600
5188,67,2,910
5189,67,1,490
5189,67,1,690
5189,67,1,775
5190,67,1,51
5190,67,1,52
5190,67,1,375
5190,67,1,581
5191,67,1,365
5191,67,1,570
5191,67,1,694
5191,67,1,712
5192,67,1,316
5192,67,1,500
5193,67,1,510
5193,67,1,630
5193,67,1,731
5194,67,1,60
5194,67,1,91
5194,67,1,436
5195,67,8,355
5196,67,2,380
5197,67,3,200
5197,67,2,221
5197,67,2,343
5198,67,1,60
5198,67,1,232
5198,67,1,403
5198,67,1,451
5198,67,1,626
5198,67,1,670
5198,67,1,679
5199,67,1,344
5199,67,1,390
5199,67,2,710
5200,67,1,53
5200,67,1,531
5200,67,1,702
5200,67,1,835
5201,67,3,385
5201,67,3,640
5201,67,2,704
5202,67,1,41
5202,67,3,365
5203,67,2,615
5204,67,8,221
5204,67,1,223
